,Name,PD Notation,Volume,Crossing Number,Determinant,n_crossings,n_faces,writhe,is_alternating,n_edges,n_nodes,average_degree,std_degrees,density
226,10^2_139,[[13; 0; 14; 1]; [1; 16; 2; 17]; [17; 2; 18; 3]; [3; 12; 4; 13]; [11; 5; 0; 4]; [5; 11; 6; 10]; [6; 12; 7; 19]; [18; 8; 19; 7]; [8; 16; 9; 15]; [14; 10; 15; 9]],3.663862377,10,31,10,12,2,False,20,12,3.3333333333333335,1.0274023338281628,0.30303030303030304
227,10^2_140,[[13; 0; 14; 1]; [1; 16; 2; 17]; [17; 2; 18; 3]; [3; 12; 4; 13]; [11; 5; 0; 4]; [5; 11; 6; 10]; [19; 6; 12; 7]; [7; 18; 8; 19]; [15; 8; 16; 9]; [9; 14; 10; 15]],15.13960835,10,31,10,12,-6,True,20,12,3.3333333333333335,1.0274023338281628,0.30303030303030304
228,10^2_141,[[7; 1; 8; 0]; [1; 7; 2; 6]; [11; 2; 12; 3]; [3; 14; 4; 15]; [15; 4; 16; 5]; [5; 10; 6; 11]; [17; 9; 18; 8]; [9; 17; 10; 16]; [19; 13; 14; 12]; [13; 19; 0; 18]],13.63125713,10,31,10,12,2,True,20,12,3.3333333333333335,1.3123346456686351,0.30303030303030304
229,10^2_142,[[15; 1; 16; 0]; [1; 8; 2; 9]; [7; 2; 8; 3]; [3; 15; 4; 14]; [19; 5; 14; 4]; [5; 13; 6; 12]; [11; 7; 12; 6]; [9; 17; 10; 16]; [17; 11; 18; 10]; [13; 19; 0; 18]],14.60284269,10,31,10,12,6,True,20,12,3.3333333333333335,1.1055415967851332,0.30303030303030304
230,10^2_143,[[0; 13; 1; 14]; [12; 1; 13; 2]; [2; 10; 3; 9]; [18; 4; 19; 3]; [4; 7; 5; 8]; [14; 5; 15; 6]; [6; 15; 7; 16]; [8; 12; 9; 19]; [10; 17; 11; 18]; [16; 11; 17; 0]],14.79512008,10,31,10,12,-4,True,20,12,3.3333333333333335,1.1055415967851334,0.30303030303030304
231,10^2_144,[[0; 15; 1; 16]; [16; 1; 17; 2]; [2; 10; 3; 9]; [12; 4; 13; 3]; [4; 7; 5; 8]; [14; 6; 15; 5]; [6; 14; 7; 19]; [8; 0; 9; 13]; [10; 17; 11; 18]; [18; 11; 19; 12]],15.02795191,10,31,10,12,0,True,20,12,3.3333333333333335,1.1055415967851332,0.30303030303030304
232,10^2_145,[[11; 1; 12; 0]; [1; 16; 2; 17]; [13; 2; 14; 3]; [3; 7; 4; 6]; [19; 4; 10; 5]; [5; 18; 6; 19]; [7; 14; 8; 15]; [15; 8; 16; 9]; [9; 11; 0; 10]; [17; 13; 18; 12]],15.28701433,10,31,10,12,-2,True,20,12,3.3333333333333335,1.0274023338281628,0.30303030303030304
233,10^2_146,[[9; 1; 10; 0]; [1; 9; 2; 8]; [2; 16; 3; 15]; [16; 4; 17; 3]; [4; 0; 5; 13]; [18; 5; 19; 6]; [6; 11; 7; 12]; [14; 8; 15; 7]; [10; 14; 11; 19]; [12; 17; 13; 18]],10.70406112,10,31,10,12,4,False,20,12,3.3333333333333335,0.9428090415820634,0.30303030303030304
234,10^2_147,[[15; 0; 16; 1]; [1; 7; 2; 6]; [19; 3; 14; 2]; [3; 11; 4; 10]; [9; 5; 10; 4]; [5; 15; 6; 14]; [7; 16; 8; 17]; [13; 8; 0; 9]; [11; 19; 12; 18]; [17; 13; 18; 12]],15.85131128,10,31,10,12,4,True,20,12,3.3333333333333335,0.9428090415820634,0.30303030303030304
235,10^2_148,[[0; 11; 1; 12]; [10; 1; 11; 2]; [2; 16; 3; 15]; [8; 3; 9; 4]; [4; 17; 5; 18]; [5; 12; 6; 13]; [13; 6; 14; 7]; [18; 7; 19; 8]; [16; 0; 17; 9]; [14; 10; 15; 19]],11.79408628,10,31,10,12,-4,False,20,12,3.3333333333333335,0.8498365855987975,0.30303030303030304
236,10^2_149,[[5; 1; 6; 0]; [1; 10; 2; 11]; [2; 16; 3; 15]; [16; 4; 17; 3]; [9; 4; 10; 5]; [11; 7; 12; 6]; [7; 15; 8; 14]; [17; 9; 18; 8]; [19; 12; 14; 13]; [13; 18; 0; 19]],12.08990115,10,31,10,12,2,False,20,12,3.3333333333333335,0.7453559924999298,0.30303030303030304
237,10^2_150,[[5; 1; 6; 0]; [1; 10; 2; 11]; [15; 2; 16; 3]; [3; 16; 4; 17]; [9; 4; 10; 5]; [11; 7; 12; 6]; [7; 15; 8; 14]; [17; 9; 18; 8]; [19; 12; 14; 13]; [13; 18; 0; 19]],16.34324909,10,31,10,12,-2,True,20,12,3.3333333333333335,0.74535599249993,0.30303030303030304
238,10^2_151,[[0; 11; 1; 12]; [10; 1; 11; 2]; [2; 16; 3; 15]; [8; 3; 9; 4]; [4; 17; 5; 18]; [12; 6; 13; 5]; [6; 14; 7; 13]; [18; 7; 19; 8]; [16; 0; 17; 9]; [14; 10; 15; 19]],16.35274958,10,31,10,12,0,True,20,12,3.3333333333333335,0.8498365855987975,0.30303030303030304
239,10^2_152,[[9; 1; 10; 0]; [1; 4; 2; 5]; [15; 2; 16; 3]; [3; 16; 4; 17]; [5; 11; 6; 10]; [19; 6; 14; 7]; [7; 12; 8; 13]; [17; 9; 18; 8]; [11; 15; 12; 14]; [13; 18; 0; 19]],16.64873323,10,31,10,12,-2,True,20,12,3.3333333333333335,0.7453559924999299,0.30303030303030304
240,10^2_153,[[9; 0; 10; 1]; [1; 17; 2; 16]; [15; 3; 16; 2]; [3; 8; 4; 9]; [19; 4; 14; 5]; [5; 12; 6; 13]; [11; 6; 12; 7]; [7; 14; 8; 15]; [17; 10; 18; 11]; [13; 18; 0; 19]],16.06080412,10,31,10,12,-6,True,20,12,3.3333333333333335,0.8498365855987975,0.30303030303030304
241,10^2_154,[[11; 0; 12; 1]; [1; 17; 2; 16]; [13; 3; 14; 2]; [3; 18; 4; 19]; [9; 4; 0; 5]; [5; 11; 6; 10]; [6; 16; 7; 15]; [14; 8; 15; 7]; [19; 9; 10; 8]; [17; 12; 18; 13]],14.39212824,10,31,10,12,2,False,20,12,3.3333333333333335,0.6236095644623235,0.30303030303030304
242,10^2_155,[[11; 0; 12; 1]; [1; 17; 2; 16]; [13; 3; 14; 2]; [3; 18; 4; 19]; [9; 4; 0; 5]; [5; 11; 6; 10]; [15; 6; 16; 7]; [7; 14; 8; 15]; [19; 9; 10; 8]; [17; 12; 18; 13]],17.39495867,10,31,10,12,-2,True,20,12,3.3333333333333335,0.6236095644623235,0.30303030303030304
243,10^2_156,[[0; 15; 1; 16]; [10; 1; 11; 2]; [2; 7; 3; 8]; [18; 3; 19; 4]; [4; 13; 5; 0]; [14; 6; 15; 5]; [6; 12; 7; 11]; [8; 18; 9; 17]; [16; 10; 17; 9]; [12; 14; 13; 19]],16.71267416,10,31,10,12,0,True,20,12,3.3333333333333335,0.74535599249993,0.30303030303030304
244,10^2_158,[[13; 1; 14; 0]; [1; 15; 2; 14]; [5; 2; 6; 3]; [3; 16; 4; 17]; [17; 4; 18; 5]; [15; 7; 16; 6]; [7; 13; 8; 12]; [11; 8; 0; 9]; [9; 18; 10; 19]; [19; 10; 12; 11]],13.15588565,10,31,10,12,-2,True,20,12,3.3333333333333335,1.3123346456686351,0.30303030303030304
245,10^2_159,[[13; 0; 14; 1]; [1; 12; 2; 13]; [19; 2; 12; 3]; [3; 6; 4; 7]; [17; 5; 18; 4]; [5; 17; 6; 16]; [7; 18; 8; 19]; [11; 9; 0; 8]; [9; 15; 10; 14]; [15; 11; 16; 10]],11.72202299,10,31,10,12,0,True,20,12,3.3333333333333335,1.4907119849998598,0.30303030303030304
246,10^2_160,[[13; 1; 14; 0]; [1; 13; 2; 12]; [19; 3; 12; 2]; [3; 19; 4; 18]; [7; 4; 8; 5]; [5; 16; 6; 17]; [17; 6; 18; 7]; [11; 8; 0; 9]; [9; 14; 10; 15]; [15; 10; 16; 11]],9.842965697,10,31,10,12,-2,True,20,12,3.3333333333333335,1.795054935711501,0.30303030303030304
247,10^2_161,[[0; 15; 1; 16]; [6; 1; 7; 2]; [2; 5; 3; 6]; [16; 3; 17; 4]; [4; 17; 5; 18]; [14; 7; 15; 8]; [8; 0; 9; 13]; [12; 10; 13; 9]; [10; 19; 11; 14]; [18; 11; 19; 12]],12.80039035,10,31,10,12,-6,True,20,12,3.3333333333333335,1.3743685418725535,0.30303030303030304
248,10^2_162,[[0; 15; 1; 16]; [12; 1; 13; 2]; [2; 11; 3; 12]; [8; 3; 9; 4]; [4; 7; 5; 8]; [16; 5; 17; 6]; [6; 17; 7; 18]; [18; 9; 19; 10]; [10; 19; 11; 14]; [14; 13; 15; 0]],12.58060537,10,31,10,12,-10,True,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
249,10^2_163,[[0; 8; 1; 7]; [6; 2; 7; 1]; [2; 6; 3; 5]; [14; 3; 15; 4]; [4; 13; 5; 14]; [8; 16; 9; 15]; [12; 10; 13; 9]; [10; 17; 11; 18]; [18; 11; 19; 0]; [16; 19; 17; 12]],11.98307382,10,31,10,12,0,True,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
250,10^2_164,[[7; 0; 8; 1]; [1; 6; 2; 7]; [5; 2; 6; 3]; [3; 17; 4; 16]; [15; 5; 16; 4]; [17; 8; 18; 9]; [9; 18; 10; 19]; [13; 10; 0; 11]; [11; 15; 12; 14]; [19; 13; 14; 12]],11.75717306,10,31,10,12,-2,True,20,12,3.3333333333333335,1.4907119849998596,0.30303030303030304
251,10^2_165,[[17; 0; 18; 1]; [1; 14; 2; 15]; [13; 2; 14; 3]; [3; 12; 4; 13]; [11; 4; 12; 5]; [5; 10; 6; 11]; [9; 6; 10; 7]; [7; 18; 8; 19]; [19; 8; 16; 9]; [15; 16; 0; 17]],6.927377112,10,31,10,12,-10,True,20,12,3.3333333333333335,2.1730674684008826,0.30303030303030304
252,10^2_166,[[13; 1; 14; 0]; [1; 13; 2; 12]; [11; 2; 0; 3]; [3; 14; 4; 15]; [9; 5; 10; 4]; [5; 17; 6; 16]; [19; 7; 12; 6]; [7; 19; 8; 18]; [17; 9; 18; 8]; [15; 10; 16; 11]],12.60527261,10,31,10,12,4,True,20,12,3.3333333333333335,1.3743685418725535,0.30303030303030304
253,10^2_167,[[0; 13; 1; 14]; [12; 1; 13; 2]; [2; 19; 3; 12]; [14; 3; 15; 4]; [4; 11; 5; 0]; [18; 6; 19; 5]; [6; 18; 7; 17]; [10; 7; 11; 8]; [8; 15; 9; 16]; [16; 9; 17; 10]],11.98386338,10,31,10,12,-6,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
254,10^2_168,[[0; 13; 1; 14]; [14; 1; 15; 2]; [2; 15; 3; 16]; [10; 4; 11; 3]; [4; 10; 5; 9]; [18; 5; 19; 6]; [6; 19; 7; 12]; [12; 7; 13; 8]; [8; 17; 9; 18]; [16; 11; 17; 0]],10.46230773,10,31,10,12,-6,True,20,12,3.3333333333333335,1.6499158227686106,0.30303030303030304
255,10^2_169,[[0; 11; 1; 12]; [10; 1; 11; 2]; [2; 9; 3; 10]; [8; 3; 9; 4]; [4; 15; 5; 16]; [14; 5; 15; 6]; [6; 19; 7; 14]; [16; 7; 17; 8]; [12; 17; 13; 18]; [18; 13; 19; 0]],8.971059666,10,31,10,12,-10,True,20,12,3.3333333333333335,1.8408935028645435,0.30303030303030304
256,10^2_170,[[0; 14; 1; 13]; [12; 2; 13; 1]; [2; 12; 3; 19]; [16; 4; 17; 3]; [4; 9; 5; 10]; [8; 5; 9; 6]; [6; 16; 7; 15]; [14; 8; 15; 7]; [10; 18; 11; 17]; [18; 0; 19; 11]],11.83429528,10,31,10,12,6,True,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
257,10^2_171,[[0; 11; 1; 12]; [10; 1; 11; 2]; [2; 19; 3; 10]; [16; 3; 17; 4]; [4; 15; 5; 16]; [12; 5; 13; 6]; [6; 13; 7; 14]; [14; 7; 15; 8]; [8; 17; 9; 18]; [18; 9; 19; 0]],11.20211794,10,31,10,12,-10,True,20,12,3.3333333333333335,1.4907119849998596,0.30303030303030304
258,10^2_172,[[0; 14; 1; 13]; [14; 2; 15; 1]; [2; 16; 3; 15]; [12; 4; 13; 3]; [4; 12; 5; 19]; [18; 6; 19; 5]; [6; 11; 7; 0]; [10; 7; 11; 8]; [8; 18; 9; 17]; [16; 10; 17; 9]],11.21124683,10,31,10,12,6,True,20,12,3.3333333333333335,1.5456030825826172,0.30303030303030304
259,10^2_173,[[11; 0; 12; 1]; [1; 12; 2; 13]; [13; 2; 14; 3]; [3; 10; 4; 11]; [19; 4; 10; 5]; [5; 18; 6; 19]; [17; 6; 18; 7]; [7; 14; 8; 15]; [15; 8; 16; 9]; [9; 16; 0; 17]],9.45080317,10,31,10,12,-10,True,20,12,3.3333333333333335,1.699673171197595,0.30303030303030304
260,10^2_174,[[0; 7; 1; 8]; [18; 2; 19; 1]; [2; 12; 3; 11]; [16; 3; 17; 4]; [4; 15; 5; 16]; [14; 5; 15; 6]; [6; 13; 7; 14]; [8; 19; 9; 10]; [10; 9; 11; 0]; [12; 18; 13; 17]],11.03572684,10,31,10,12,-4,True,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
261,10^2_175,[[5; 0; 6; 1]; [1; 15; 2; 14]; [13; 3; 14; 2]; [3; 13; 4; 12]; [19; 5; 12; 4]; [15; 6; 16; 7]; [7; 16; 8; 17]; [11; 8; 0; 9]; [9; 19; 10; 18]; [17; 11; 18; 10]],10.04384757,10,31,10,12,2,True,20,12,3.3333333333333335,1.699673171197595,0.30303030303030304
262,10^2_176,[[13; 0; 14; 1]; [1; 12; 2; 13]; [19; 2; 12; 3]; [3; 18; 4; 19]; [11; 5; 0; 4]; [5; 11; 6; 10]; [17; 6; 18; 7]; [7; 14; 8; 15]; [15; 8; 16; 9]; [9; 16; 10; 17]],9.707186591,10,31,10,12,-6,True,20,12,3.3333333333333335,1.5456030825826172,0.30303030303030304
263,10^2_177,[[13; 1; 14; 0]; [1; 13; 2; 12]; [19; 3; 12; 2]; [3; 19; 4; 18]; [11; 4; 0; 5]; [5; 10; 6; 11]; [17; 7; 18; 6]; [7; 17; 8; 16]; [15; 9; 16; 8]; [9; 15; 10; 14]],8.519183604,10,31,10,12,6,True,20,12,3.3333333333333335,1.8408935028645435,0.30303030303030304
264,10^2_178,[[0; 15; 1; 16]; [16; 1; 17; 2]; [2; 17; 3; 18]; [18; 3; 19; 4]; [4; 13; 5; 0]; [12; 5; 13; 6]; [6; 11; 7; 12]; [10; 7; 11; 8]; [8; 19; 9; 14]; [14; 9; 15; 10]],8.693383422,10,31,10,12,-10,True,20,12,3.3333333333333335,1.7480147469502525,0.30303030303030304
265,10^2_179,[[11; 1; 12; 0]; [1; 11; 2; 10]; [9; 2; 0; 3]; [3; 15; 4; 14]; [15; 5; 16; 4]; [5; 17; 6; 16]; [17; 7; 18; 6]; [7; 19; 8; 18]; [13; 9; 14; 8]; [19; 12; 10; 13]],8.501782521,10,31,10,12,6,True,20,12,3.3333333333333335,1.7950549357115013,0.30303030303030304
266,10^2_180,[[0; 11; 1; 12]; [12; 1; 13; 2]; [2; 13; 3; 14]; [10; 3; 11; 4]; [4; 19; 5; 10]; [14; 5; 15; 6]; [6; 15; 7; 16]; [16; 7; 17; 8]; [8; 17; 9; 18]; [18; 9; 19; 0]],8.274775284,10,31,10,12,-10,True,20,12,3.3333333333333335,1.8856180831641267,0.30303030303030304
267,10^2_181,[[0; 12; 1; 11]; [10; 2; 11; 1]; [2; 10; 3; 19]; [18; 4; 19; 3]; [4; 18; 5; 17]; [12; 6; 13; 5]; [6; 14; 7; 13]; [14; 8; 15; 7]; [8; 16; 9; 15]; [16; 0; 17; 9]],5.907963404,10,31,10,12,10,True,20,12,3.3333333333333335,1.8856180831641267,0.30303030303030304
268,10^2_182,[[0; 5; 1; 6]; [4; 1; 5; 2]; [2; 13; 3; 14]; [14; 3; 15; 4]; [6; 15; 7; 16]; [16; 7; 17; 8]; [8; 17; 9; 18]; [18; 9; 19; 10]; [10; 19; 11; 12]; [12; 11; 13; 0]],7.349415996,10,31,10,12,-10,True,20,12,3.3333333333333335,2.0138409955990952,0.30303030303030304
269,10^2_183,[[11; 1; 12; 0]; [1; 11; 2; 10]; [19; 3; 10; 2]; [3; 13; 4; 12]; [13; 5; 14; 4]; [5; 15; 6; 14]; [15; 7; 16; 6]; [7; 17; 8; 16]; [17; 9; 18; 8]; [9; 19; 0; 18]],5.082653842,10,31,10,12,10,True,20,12,3.3333333333333335,2.2110831935702664,0.30303030303030304
270,6^3_1,[[0; 6; 1; 5]; [6; 2; 7; 1]; [2; 10; 3; 9]; [10; 0; 11; 3]; [4; 11; 5; 8]; [8; 7; 9; 4]],5.333489567,6,31,6,8,2,True,12,8,3.0,0.8660254037844386,0.42857142857142855
271,6^3_2,[[5; 0; 6; 1]; [1; 8; 2; 9]; [7; 3; 4; 2]; [3; 11; 0; 10]; [9; 4; 10; 5]; [11; 7; 8; 6]],7.327724753,6,31,6,8,0,True,12,8,3.0,0.0,0.42857142857142855
272,6^3_3,[[5; 0; 6; 1]; [1; 6; 2; 7]; [2; 10; 3; 9]; [10; 0; 11; 3]; [4; 11; 5; 8]; [8; 7; 9; 4]],0.000286599,6,31,6,8,-2,False,12,8,3.0,0.8660254037844386,0.42857142857142855
273,7^3_1,[[7; 1; 8; 0]; [1; 9; 2; 8]; [5; 3; 0; 2]; [3; 11; 4; 10]; [11; 5; 12; 4]; [13; 7; 10; 6]; [9; 13; 6; 12]],7.706911803,7,31,7,9,7,True,14,9,3.111111111111111,0.8748897637790901,0.3888888888888889
274,8^3_1,[[0; 8; 1; 7]; [10; 2; 11; 1]; [2; 12; 3; 11]; [12; 4; 13; 3]; [4; 14; 5; 13]; [6; 0; 7; 5]; [8; 15; 9; 10]; [14; 9; 15; 6]],6.551743288,8,31,8,10,4,True,16,10,3.2,1.5362291495737217,0.35555555555555557
275,8^3_2,[[0; 8; 1; 7]; [8; 2; 9; 1]; [2; 12; 3; 11]; [14; 4; 15; 3]; [4; 14; 5; 13]; [12; 0; 13; 5]; [6; 15; 7; 10]; [10; 9; 11; 6]],8.793345604,8,31,8,10,4,True,16,10,3.2,1.077032961426901,0.35555555555555557
276,8^3_3,[[7; 1; 8; 0]; [1; 9; 2; 8]; [5; 3; 0; 2]; [3; 11; 4; 10]; [11; 5; 12; 4]; [13; 6; 14; 7]; [9; 14; 6; 15]; [15; 13; 10; 12]],8.967360849,8,31,8,10,4,True,16,10,3.2,1.077032961426901,0.35555555555555557
277,8^3_4,[[9; 0; 10; 1]; [1; 8; 2; 9]; [13; 2; 14; 3]; [3; 14; 4; 15]; [11; 4; 8; 5]; [5; 10; 6; 11]; [15; 6; 12; 7]; [7; 12; 0; 13]],10.14941606,8,31,8,10,-8,True,16,10,3.2,0.9797958971132713,0.35555555555555557
278,8^3_5,[[7; 0; 8; 1]; [1; 15; 2; 14]; [9; 3; 6; 2]; [3; 10; 4; 11]; [11; 4; 12; 5]; [5; 12; 0; 13]; [13; 7; 14; 6]; [15; 8; 10; 9]],9.802001166,8,31,8,10,-2,True,16,10,3.2,0.9797958971132712,0.35555555555555557
279,8^3_6,[[0; 8; 1; 7]; [12; 1; 13; 2]; [2; 11; 3; 12]; [6; 4; 7; 3]; [4; 10; 5; 15]; [14; 0; 15; 5]; [8; 14; 9; 13]; [10; 6; 11; 9]],10.66697913,8,31,8,10,4,True,16,10,3.2,0.7483314773547882,0.35555555555555557
280,8^3_8,[[7; 0; 8; 1]; [1; 8; 2; 9]; [2; 12; 3; 11]; [14; 4; 15; 3]; [4; 14; 5; 13]; [12; 0; 13; 5]; [6; 15; 7; 10]; [10; 9; 11; 6]],5.333489567,8,31,8,10,0,False,16,10,3.2,1.077032961426901,0.35555555555555557
281,8^3_9,[[9; 0; 10; 1]; [1; 8; 2; 9]; [13; 2; 14; 3]; [3; 14; 4; 15]; [4; 8; 5; 11]; [10; 6; 11; 5]; [15; 6; 12; 7]; [7; 12; 0; 13]],7.327724753,8,31,8,10,-4,False,16,10,3.2,0.9797958971132713,0.35555555555555557
282,9^3_1,[[3; 1; 4; 0]; [1; 10; 2; 11]; [9; 2; 10; 3]; [11; 5; 12; 4]; [5; 13; 6; 12]; [15; 6; 16; 7]; [7; 14; 0; 15]; [17; 9; 14; 8]; [13; 17; 8; 16]],10.74025767,9,31,9,11,1,True,18,11,3.272727272727273,1.2856486930664501,0.32727272727272727
283,9^3_2,[[0; 9; 1; 10]; [6; 1; 7; 2]; [2; 12; 3; 11]; [16; 3; 17; 4]; [4; 15; 5; 16]; [10; 6; 11; 5]; [8; 7; 9; 0]; [12; 14; 13; 17]; [14; 8; 15; 13]],11.76223429,9,31,9,11,-1,True,18,11,3.272727272727273,1.052348809344566,0.32727272727272727
284,9^3_3,[[5; 1; 6; 0]; [1; 11; 2; 10]; [11; 3; 12; 2]; [3; 9; 4; 8]; [9; 5; 0; 4]; [15; 7; 16; 6]; [7; 17; 8; 16]; [17; 13; 14; 12]; [13; 15; 10; 14]],11.29496914,9,31,9,11,9,True,18,11,3.272727272727273,1.212878551284212,0.32727272727272727
285,9^3_4,[[5; 0; 6; 1]; [1; 6; 2; 7]; [11; 2; 12; 3]; [3; 10; 4; 11]; [7; 4; 8; 5]; [15; 8; 16; 9]; [9; 14; 0; 15]; [17; 12; 14; 13]; [13; 16; 10; 17]],12.27656278,9,31,9,11,-9,True,18,11,3.272727272727273,1.052348809344566,0.32727272727272727
286,9^3_5,[[9; 1; 10; 0]; [1; 11; 2; 10]; [5; 3; 6; 2]; [3; 15; 4; 14]; [15; 5; 16; 4]; [13; 7; 8; 6]; [7; 9; 0; 8]; [11; 17; 12; 16]; [17; 13; 14; 12]],9.312341317,9,31,9,11,9,True,18,11,3.272727272727273,1.3545149477955765,0.32727272727272727
287,9^3_6,[[3; 1; 4; 0]; [1; 8; 2; 9]; [7; 2; 8; 3]; [13; 5; 14; 4]; [5; 15; 0; 14]; [17; 6; 12; 7]; [9; 12; 10; 13]; [15; 10; 16; 11]; [11; 16; 6; 17]],10.56280631,9,31,9,11,-3,True,18,11,3.272727272727273,1.2128785512842122,0.32727272727272727
288,9^3_7,[[7; 1; 8; 0]; [1; 9; 2; 8]; [5; 3; 0; 2]; [3; 13; 4; 12]; [13; 5; 14; 4]; [9; 7; 10; 6]; [15; 11; 16; 10]; [11; 17; 6; 16]; [17; 15; 12; 14]],9.665346419,9,31,9,11,9,True,18,11,3.272727272727273,1.3545149477955762,0.32727272727272727
289,9^3_8,[[0; 10; 1; 9]; [16; 1; 17; 2]; [2; 15; 3; 16]; [12; 3; 13; 4]; [4; 13; 5; 8]; [14; 5; 15; 6]; [6; 17; 7; 14]; [10; 0; 11; 7]; [8; 11; 9; 12]],11.75183617,9,31,9,11,-5,True,18,11,3.272727272727273,1.1354541815269814,0.32727272727272727
290,9^3_9,[[0; 12; 1; 11]; [12; 2; 13; 1]; [2; 8; 3; 7]; [14; 4; 15; 3]; [4; 16; 5; 15]; [10; 5; 11; 6]; [6; 13; 7; 10]; [8; 17; 9; 14]; [16; 9; 17; 0]],11.75183617,9,31,9,11,1,True,18,11,3.272727272727273,1.1354541815269814,0.32727272727272727
291,9^3_10,[[9; 0; 10; 1]; [1; 4; 2; 5]; [11; 3; 12; 2]; [3; 11; 4; 10]; [5; 17; 6; 16]; [13; 7; 8; 6]; [7; 14; 0; 15]; [15; 9; 16; 8]; [17; 12; 14; 13]],13.32336092,9,31,9,11,1,True,18,11,3.272727272727273,0.7496555682941201,0.32727272727272727
292,9^3_11,[[9; 1; 10; 0]; [1; 14; 2; 15]; [5; 3; 6; 2]; [3; 13; 4; 12]; [13; 5; 8; 4]; [15; 6; 16; 7]; [7; 11; 0; 10]; [17; 8; 14; 9]; [11; 16; 12; 17]],13.04040137,9,31,9,11,1,True,18,11,3.272727272727273,0.7496555682941202,0.32727272727272727
293,9^3_12,[[0; 12; 1; 11]; [16; 2; 17; 1]; [2; 7; 3; 8]; [14; 3; 15; 4]; [4; 13; 5; 10]; [12; 5; 13; 6]; [6; 15; 7; 16]; [8; 14; 9; 17]; [10; 0; 11; 9]],13.81327844,9,31,9,11,-1,True,18,11,3.272727272727273,0.7496555682941202,0.32727272727272727
294,9^3_13,[[3; 1; 4; 0]; [1; 10; 2; 11]; [9; 2; 10; 3]; [11; 5; 12; 4]; [5; 13; 6; 12]; [6; 16; 7; 15]; [14; 0; 15; 7]; [17; 9; 14; 8]; [13; 17; 8; 16]],5.333489567,9,31,9,11,5,False,18,11,3.272727272727273,1.28564869306645,0.32727272727272727
295,9^3_14,[[0; 9; 1; 10]; [6; 1; 7; 2]; [2; 12; 3; 11]; [3; 17; 4; 16]; [15; 5; 16; 4]; [10; 6; 11; 5]; [8; 7; 9; 0]; [12; 14; 13; 17]; [14; 8; 15; 13]],7.706911803,9,31,9,11,3,False,18,11,3.272727272727273,1.052348809344566,0.32727272727272727
296,9^3_15,[[5; 1; 6; 0]; [10; 1; 11; 2]; [2; 11; 3; 12]; [3; 9; 4; 8]; [9; 5; 0; 4]; [15; 7; 16; 6]; [7; 17; 8; 16]; [17; 13; 14; 12]; [13; 15; 10; 14]],8.355502146,9,31,9,11,5,False,18,11,3.272727272727273,1.2128785512842122,0.32727272727272727
297,9^3_16,[[5; 0; 6; 1]; [1; 6; 2; 7]; [11; 2; 12; 3]; [3; 10; 4; 11]; [7; 4; 8; 5]; [15; 8; 16; 9]; [9; 14; 0; 15]; [12; 14; 13; 17]; [16; 10; 17; 13]],9.966511884,9,31,9,11,-5,False,18,11,3.272727272727273,1.052348809344566,0.32727272727272727
298,9^3_17,[[5; 1; 6; 0]; [10; 1; 11; 2]; [2; 11; 3; 12]; [3; 9; 4; 8]; [9; 5; 0; 4]; [15; 7; 16; 6]; [7; 17; 8; 16]; [12; 17; 13; 14]; [14; 13; 15; 10]],5.333489567,9,31,9,11,1,False,18,11,3.272727272727273,1.2128785512842122,0.32727272727272727
299,9^3_18,[[0; 10; 1; 9]; [1; 17; 2; 16]; [15; 3; 16; 2]; [12; 3; 13; 4]; [4; 13; 5; 8]; [14; 5; 15; 6]; [6; 17; 7; 14]; [10; 0; 11; 7]; [8; 11; 9; 12]],7.327724753,9,31,9,11,-1,False,18,11,3.272727272727273,1.1354541815269814,0.32727272727272727
300,9^3_19,[[0; 10; 1; 9]; [1; 17; 2; 16]; [15; 3; 16; 2]; [12; 3; 13; 4]; [4; 13; 5; 8]; [5; 15; 6; 14]; [17; 7; 14; 6]; [10; 0; 11; 7]; [8; 11; 9; 12]],7.327724753,9,31,9,11,3,False,18,11,3.272727272727273,1.1354541815269814,0.32727272727272727
301,9^3_20,[[0; 12; 1; 11]; [16; 2; 17; 1]; [2; 7; 3; 8]; [14; 3; 15; 4]; [13; 5; 10; 4]; [5; 13; 6; 12]; [6; 15; 7; 16]; [8; 14; 9; 17]; [10; 0; 11; 9]],10.99158713,9,31,9,11,3,False,18,11,3.272727272727273,0.7496555682941201,0.32727272727272727
302,9^3_21,[[11; 0; 12; 1]; [16; 2; 17; 1]; [2; 7; 3; 8]; [14; 3; 15; 4]; [13; 5; 10; 4]; [5; 13; 6; 12]; [6; 15; 7; 16]; [8; 14; 9; 17]; [9; 10; 0; 11]],3.663862377,9,31,9,11,-1,False,18,11,3.272727272727273,0.7496555682941201,0.32727272727272727
303,10^3_1,[[7; 1; 8; 0]; [1; 7; 2; 6]; [2; 13; 3; 14]; [14; 3; 15; 4]; [4; 17; 5; 18]; [18; 5; 19; 6]; [8; 19; 9; 16]; [16; 9; 17; 10]; [10; 15; 11; 12]; [12; 11; 13; 0]],12.844853,10,31,10,12,-6,False,20,12,3.3333333333333335,1.178511301977579,0.30303030303030304
